price_id,material_family,material_base_norm,material_grade_norm,alias_raw,alias_norm,feature,density_g_cm3,price_rmb_per_kg,price_min_rmb_per_kg,price_max_rmb_per_kg,price_basis,stock_form,supplier,effective_date,source_file,source_sheet,source_row,source_priority,confidence,is_active,review_required,review_reason
mp_a0113,aluminum,5A06,5A06,5A06|Al-Mg|1560|防锈铝,5a06|al-mg|1560|防锈铝,防锈铝,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,114,100,0.95,TRUE,FALSE,
mp_a0114,aluminum,LF6,LF6,LF6|AMr6,lf6|amr6,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,115,100,0.95,TRUE,FALSE,
mp_a0115,aluminum,5086,5086,5086|A-G4MC,5086|a-g4mc,,2.8,35.0,35.0,35.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,116,100,0.95,TRUE,FALSE,
mp_a0116,aluminum,LD30,LD30,LD30|H20|3.3211,ld30|h20|3.3211,,2.8,35.0,35.0,35.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,117,100,0.95,TRUE,FALSE,
mp_a0117,aluminum,LD31,LD31,LD31|H19|3.3205,ld31|h19|3.3205,,2.8,35.0,35.0,35.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,118,100,0.95,TRUE,FALSE,
mp_a0118,aluminum,6082,6082,6082|AlMgSi1|AlSiMgMn|3.2315,6082|almgsi1|alsimgmn|3.2315,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,119,100,0.95,TRUE,FALSE,
mp_a0119,aluminum,7A04,7A04,7A04|1950,7a04|1950,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,120,100,0.95,TRUE,FALSE,
mp_a0120,aluminum,LC4,LC4,LC4|B95,lc4|b95,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,121,100,0.95,TRUE,FALSE,
mp_a0121,aluminum,LC9,LC9,LC9|3.4365,lc9|3.4365,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,122,100,0.95,TRUE,FALSE,
mp_a0122,aluminum,QC-10,QC-10,QC-10,qc-10,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,123,100,0.95,TRUE,FALSE,
mp_a0123,aluminum,5754,5754,5754,5754,,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,124,100,0.95,TRUE,FALSE,
mp_a0124,aluminum,AL7022,AL7022,AL7022|变形铝,al7022|变形铝,变形铝,2.8,40.0,40.0,40.0,rmb_per_kg,unknown,,2026-06-27,材料价格.xlsx,Sheet1,125,100,0.95,TRUE,FALSE,
mp_p0128,plastic,ABS,ABS 米黄 黑色,ABS|丙烯晴,abs,丙烯晴,1.1,30.0,22.0,30.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,129,100,0.9,TRUE,FALSE,
mp_p0129,plastic,ABS,ABS 阻燃白色,ABS|丙烯晴,abs,丙烯晴,1.15,75.0,68.0,75.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,130,100,0.9,TRUE,FALSE,
mp_p0130,plastic,PP,PP 白色 半透 黑色,PP|聚丙烯,pp,聚丙烯,0.96,33.0,26.0,33.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,131,100,0.9,TRUE,FALSE,
mp_p0131,plastic,PE,PE 白色 黑色蓝色,PE|聚乙烯,pe,聚乙烯,0.96,33.0,26.0,33.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,132,100,0.9,TRUE,FALSE,
mp_p0132,plastic,UPE,UPE 白色 黑色 绿色,UPE|超高分子量500万,upe,超高分子量500万,1.0,38.0,35.0,38.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,133,100,0.9,TRUE,FALSE,
mp_p0133,plastic,UPE,UPE 白色 黑色 绿色,UPE|超高分子量830万,upe,超高分子量830万,1.0,48.0,42.0,48.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,134,100,0.9,TRUE,FALSE,
mp_p0134,plastic,UPE,UPE 白色 黑色 绿色,UPE|超高分子量920万,upe,超高分子量920万,1.0,60.0,53.0,60.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,135,100,0.9,TRUE,FALSE,
mp_p0135,plastic,UPE,UPE 白色 黑色 绿色,UPE|超高分子量1050万,upe,超高分子量1050万,1.0,70.0,60.0,70.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,136,100,0.9,TRUE,FALSE,
mp_p0136,plastic,POM,POM 白红 黑黄 绿色,POM|赛钢,pom,赛钢,1.41,31.0,28.0,31.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,137,100,0.9,TRUE,FALSE,
mp_p0137,plastic,PU,PU 蛋黄 红色,PU|聚氨酯,pu,聚氨酯,1.5,nan,46.0,46.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,138,100,0.9,TRUE,FALSE,
mp_p0138,plastic,PC,PC 白色 透明,PC|聚碳酸酯,pc,聚碳酸酯,1.2,50.0,43.0,50.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,139,100,0.9,TRUE,FALSE,
mp_p0139,plastic,PA12,PA12 黑 白,PA12|尼龙,pa12,尼龙,1.2,56.0,50.0,56.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,140,100,0.9,TRUE,FALSE,
mp_p0140,plastic,PA46,PA46 棕色,PA46|尼龙,pa46,尼龙,1.2,nan,85.0,85.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,141,100,0.9,TRUE,FALSE,
mp_p0141,plastic,PA66,PA66 白黑蓝绿米黄色,PA66|尼龙,pa66,尼龙,1.2,43.0,38.0,43.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,142,100,0.9,TRUE,FALSE,
mp_p0142,plastic,MC,MC 米黄 黑色,MC|尼龙,mc,尼龙,1.2,43.0,38.0,43.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,143,100,0.9,TRUE,FALSE,
mp_p0143,plastic,PA66+GF,PA66+GF 黑色 米白,PA66+GF|尼龙加钎,pa66+gf,尼龙加钎,1.35,48.0,40.0,48.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,144,100,0.9,TRUE,FALSE,
mp_p0144,plastic,PET,PET 灰色 白色,PET|丁二醇酯,pet,丁二醇酯,1.55,45.0,40.0,45.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,145,100,0.9,TRUE,FALSE,
mp_p0145,plastic,PBT,PBT 白色黑色,PBT|聚对苯二甲酸,pbt,聚对苯二甲酸,1.55,55.0,46.0,55.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,146,100,0.9,TRUE,FALSE,
mp_p0146,plastic,PBT+GF30,PBT+GF30 白色黑色,PBT+GF30|聚对苯二甲酸,pbt+gf30,聚对苯二甲酸,1.65,55.0,48.0,55.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,147,100,0.9,TRUE,FALSE,
mp_p0147,plastic,PVC,PVC 深灰 浅灰,PVC|聚氯乙烯,pvc,聚氯乙烯,1.61,28.5,28.5,28.5,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,148,100,0.9,TRUE,FALSE,
mp_p0148,plastic,CPVC,CPVC 深灰 浅灰,CPVC|氯化聚氯乙烯,cpvc,氯化聚氯乙烯,1.61,45.0,38.0,45.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,149,100,0.9,TRUE,FALSE,
mp_p0149,plastic,PMMA,PMMA 透明,PMMA|亚克力 有机板,pmma,亚克力 有机板,1.2,45.0,40.0,45.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,150,100,0.9,TRUE,FALSE,
mp_p0150,plastic,PEI,PEI 琥珀色,PEI|聚醚洗亚胺,pei,聚醚洗亚胺,1.2,480.0,420.0,480.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,151,100,0.9,TRUE,FALSE,
mp_p0151,plastic,PEI,PEI 黑色,PEI|聚醚洗亚胺,pei,聚醚洗亚胺,1.2,430.0,360.0,430.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,152,100,0.9,TRUE,FALSE,
mp_p0152,plastic,PEI,PEI 米黄,PEI|聚醚洗亚胺,pei,聚醚洗亚胺,1.2,350.0,280.0,350.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,153,100,0.9,TRUE,FALSE,
mp_p0153,plastic,PSU,PSU 琥珀色,PSU|聚砜,psu,聚砜,1.24,300.0,260.0,300.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,154,100,0.9,TRUE,FALSE,
mp_p0154,plastic,PES,PES 琥珀色,PES|砜聚龙,pes,砜聚龙,1.37,300.0,260.0,300.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,155,100,0.9,TRUE,FALSE,
mp_p0155,plastic,PPSU,PPSU 白 米黄 黑色,PPSU|高性能聚合物,ppsu,高性能聚合物,1.25,260.0,200.0,260.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,156,100,0.9,TRUE,FALSE,
mp_p0156,plastic,POM+PTFE,POM+PTFE 棕色,POM+PTFE|赛钢+铁氟龙,pom+ptfe,赛钢+铁氟龙,1.65,72.0,65.0,72.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,157,100,0.9,TRUE,FALSE,
mp_p0157,plastic,PPS,PPS 白色 黑色,PPS|聚苯硫醚,pps,聚苯硫醚,1.37,450.0,380.0,450.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,158,100,0.9,TRUE,FALSE,
mp_p0158,plastic,PPS+GF,PPS+GF 白色 黑色,PPS+GF|聚苯硫醚,pps+gf,聚苯硫醚,1.37,450.0,360.0,450.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,159,100,0.9,TRUE,FALSE,
mp_p0159,plastic,PEEK,PEEK 瓷白白色,PEEK|聚醚醚酮,peek,聚醚醚酮,1.35,820.0,750.0,820.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,160,100,0.9,TRUE,FALSE,
mp_p0160,plastic,PEEK,PEEK 黑色,PEEK|聚醚醚酮,peek,聚醚醚酮,1.35,820.0,750.0,820.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,161,100,0.9,TRUE,FALSE,
mp_p0161,plastic,PEEK,PEEK 红色,PEEK|聚醚醚酮,peek,聚醚醚酮,1.35,700.0,630.0,700.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,162,100,0.9,TRUE,FALSE,
mp_p0162,plastic,PEEK,PEEK 蓝色 黄色,PEEK|聚醚醚酮,peek,聚醚醚酮,1.35,700.0,630.0,700.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,163,100,0.9,TRUE,FALSE,
mp_p0163,plastic,PEEK,PEEK 灰色米黄,PEEK|聚醚醚酮,peek,聚醚醚酮,1.35,830.0,780.0,830.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,164,100,0.9,TRUE,FALSE,
mp_p0164,plastic,PEEK(名牌：KETRON100),PEEK(名牌：KETRON100),PEEK(名牌：KETRON100)|聚醚醚酮,peek(名牌：ketron100),聚醚醚酮,1.32,1000.0,nan,nan,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,165,100,0.9,TRUE,FALSE,
mp_p0165,plastic,电木,电木 棕红 黑色 黄色,电木,电木,,2.0,38.0,33.0,38.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,166,100,0.9,TRUE,FALSE,
mp_p0166,plastic,PBI,PBI 黑色,PBI|聚苯并咪唑,pbi,聚苯并咪唑,1.3,nan,4200.0,4200.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,167,100,0.9,TRUE,FALSE,
mp_p0167,plastic,PAI,PAI 黑 墨绿 蛋黄,PAI|酰胺基新型料,pai,酰胺基新型料,1.41,nan,3800.0,3800.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,168,100,0.9,TRUE,FALSE,
mp_p0168,plastic,PI,PI 棕色 黑色,PI|聚酰亚胺,pi,聚酰亚胺,1.43,nan,13000.0,13000.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,169,100,0.9,TRUE,FALSE,
mp_p0169,plastic,PFA,PFA 乳白,PFA|偏一氟,pfa,偏一氟,2.3,1100.0,960.0,1100.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,170,100,0.9,TRUE,FALSE,
mp_p0170,plastic,PVDF,PVDF 白色,PVDF|偏二氟,pvdf,偏二氟,1.78,330.0,280.0,330.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,171,100,0.9,TRUE,FALSE,
mp_p0171,plastic,PCTFE,PCTFE 半透,PCTFE|偏三氟,pctfe,偏三氟,2.3,1100.0,960.0,1100.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,172,100,0.9,TRUE,FALSE,
mp_p0172,plastic,PTFE,PTFE 白色 黑色,PTFE|偏四氟,ptfe,偏四氟,2.3,100.0,90.0,100.0,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,173,100,0.9,TRUE,FALSE,
mp_p0173,plastic,TORLON 4275,TORLON 4275 黑色,TORLON 4275|聚酰胺 - 酰亚胺,torlon 4275,聚酰胺 - 酰亚胺,1.5,3800.0,nan,nan,rmb_per_kg,plate,,2026-06-27,材料价格.xlsx,Sheet1,174,100,0.9,TRUE,FALSE,
